pid, time, education-num, age, hours-per-week, capital-loss, capital-gain, fnlwgt, sex, race, relationship, marital-status, workclass, occupation, education, native-country, income
23676, 23676,9, 23,40,0,0,152140,Female,White,Not-in-family,Never-married,Private,Sales,HS-grad,United-States,<=50K
23677, 23677,14, 45,50,0,0,287920,Male,White,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Masters,United-States,>50K
23678, 23678,13, 51,50,0,7688,289572,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
23679, 23679,10, 43,40,0,0,78765,Male,White,Unmarried,Divorced,State-gov,Exec-managerial,Some-college,United-States,<=50K
23680, 23680,13, 25,50,0,2597,99076,Female,White,Not-in-family,Never-married,State-gov,Other-service,Bachelors,United-States,<=50K
23681, 23681,13, 36,40,0,2407,224886,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,Bachelors,United-States,<=50K
23682, 23682,9, 58,50,0,0,206532,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23683, 23683,9, 33,40,0,0,129529,Male,White,Not-in-family,Divorced,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23684, 23684,11, 60,40,0,0,202473,Male,White,Husband,Married-civ-spouse,Local-gov,Other-service,Assoc-voc,United-States,<=50K
23685, 23685,9, 24,40,0,0,162312,Male,Asian-Pac-Islander,Own-child,Never-married,Private,Sales,HS-grad,South,<=50K
23686, 23686,9, 45,46,0,0,72844,Female,White,Not-in-family,Divorced,Private,Exec-managerial,HS-grad,United-States,<=50K
23687, 23687,9, 49,40,0,0,206947,Female,White,Not-in-family,Divorced,Private,Adm-clerical,HS-grad,United-States,<=50K
23688, 23688,8, 19,40,0,0,64112,Female,White,Not-in-family,Never-married,Private,Adm-clerical,12th,United-States,<=50K
23689, 23689,10, 34,38,0,0,20057,Female,Asian-Pac-Islander,Unmarried,Married-spouse-absent,State-gov,Adm-clerical,Some-college,Philippines,<=50K
23690, 23690,13, 42,40,0,0,222884,Male,White,Not-in-family,Divorced,State-gov,Adm-clerical,Bachelors,United-States,<=50K
23691, 23691,9, 25,50,0,0,132683,Female,White,Not-in-family,Never-married,Private,Priv-house-serv,HS-grad,United-States,<=50K
23692, 23692,3, 59,15,0,2580,144071,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Other-service,5th-6th,El-Salvador,<=50K
23693, 23693,9, 28,40,0,2885,148429,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23694, 23694,7, 19,30,0,0,168601,Male,White,Other-relative,Never-married,Private,Other-service,11th,United-States,<=50K
23695, 23695,13, 31,40,0,0,78291,Female,White,Not-in-family,Never-married,State-gov,Prof-specialty,Bachelors,United-States,<=50K
23696, 23696,13, 58,48,0,0,243929,Male,White,Not-in-family,Never-married,Federal-gov,Prof-specialty,Bachelors,United-States,<=50K
23697, 23697,9, 47,50,0,0,185673,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,HS-grad,United-States,>50K
23698, 23698,13, 30,40,0,0,121142,Male,White,Not-in-family,Never-married,Private,Sales,Bachelors,United-States,>50K
23699, 23699,4, 41,40,0,0,173858,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Private,Craft-repair,7th-8th,China,<=50K
23700, 23700,10, 43,51,0,4934,334991,Male,White,Unmarried,Separated,Private,Transport-moving,Some-college,United-States,>50K
23701, 23701,9, 48,40,2001,0,93476,Female,White,Not-in-family,Separated,Private,Adm-clerical,HS-grad,United-States,<=50K
23702, 23702,13, 44,50,0,0,174283,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
23703, 23703,10, 44,40,0,0,128676,Female,Black,Not-in-family,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
23704, 23704,13, 24,40,0,0,205844,Female,Black,Own-child,Never-married,Private,Exec-managerial,Bachelors,United-States,<=50K
23705, 23705,9, 28,43,0,0,62535,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23706, 23706,9, 50,10,0,0,240612,Female,White,Unmarried,Married-spouse-absent,Private,Exec-managerial,HS-grad,United-States,<=50K
23707, 23707,10, 33,40,0,0,176992,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,>50K
23708, 23708,13, 23,50,0,0,254127,Female,White,Other-relative,Never-married,Local-gov,Prof-specialty,Bachelors,United-States,<=50K
23709, 23709,6, 46,40,0,0,128460,Male,White,Husband,Married-civ-spouse,Private,Handlers-cleaners,10th,United-States,<=50K
23710, 23710,10, 21,10,0,0,56582,Male,White,Own-child,Never-married,State-gov,Tech-support,Some-college,United-States,<=50K
23711, 23711,5, 52,30,0,0,153751,Female,Black,Not-in-family,Separated,Private,Other-service,9th,United-States,<=50K
23712, 23712,13, 26,50,0,0,284343,Male,White,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
23713, 23713,13, 27,12,0,0,312692,Male,White,Not-in-family,Never-married,State-gov,Tech-support,Bachelors,United-States,<=50K
23714, 23714,7, 28,40,0,0,111520,Female,White,Unmarried,Never-married,Private,Machine-op-inspct,11th,Nicaragua,<=50K
23715, 23715,13, 50,60,0,0,304955,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,Bachelors,United-States,>50K
23716, 23716,9, 28,35,0,0,288598,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23717, 23717,7, 61,20,0,0,117387,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,11th,United-States,<=50K
23718, 23718,4, 32,35,0,0,230484,Female,White,Unmarried,Separated,Private,Sales,7th-8th,United-States,<=50K
23719, 23719,10, 30,40,0,0,319280,Male,White,Not-in-family,Never-married,Federal-gov,Craft-repair,Some-college,United-States,<=50K
23720, 23720,13, 51,40,0,0,186416,Female,White,Not-in-family,Divorced,Local-gov,Adm-clerical,Bachelors,United-States,<=50K
23721, 23721,10, 40,40,2444,0,147372,Male,White,Not-in-family,Never-married,Local-gov,Protective-serv,Some-college,United-States,>50K
23722, 23722,9, 36,70,2258,0,145933,Male,White,Not-in-family,Never-married,Private,Exec-managerial,HS-grad,United-States,<=50K
23723, 23723,10, 28,24,0,0,110164,Male,Black,Other-relative,Divorced,Private,Other-service,Some-college,United-States,<=50K
23724, 23724,12, 49,45,0,0,225454,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Assoc-acdm,United-States,>50K
23725, 23725,4, 61,30,0,0,220342,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Transport-moving,7th-8th,United-States,<=50K
23726, 23726,13, 41,60,0,0,144002,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,Bachelors,United-States,>50K
23727, 23727,9, 55,30,0,0,225365,Female,White,Unmarried,Widowed,Private,Other-service,HS-grad,United-States,<=50K
23728, 23728,13, 36,40,0,0,187983,Female,White,Wife,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,<=50K
23729, 23729,10, 21,40,0,0,89991,Female,White,Own-child,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
23730, 23730,10, 57,45,0,0,225913,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Transport-moving,Some-college,United-States,>50K
23731, 23731,15, 49,37,0,99999,229737,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Prof-specialty,Prof-school,United-States,>50K
23732, 23732,7, 59,40,0,0,145574,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,11th,United-States,<=50K
23733, 23733,10, 41,80,0,0,274363,Male,White,Not-in-family,Separated,Private,Sales,Some-college,United-States,>50K
23734, 23734,10, 59,40,0,0,365390,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,<=50K
23735, 23735,9, 20,25,0,0,266467,Male,White,Own-child,Never-married,Private,Other-service,HS-grad,United-States,<=50K
23736, 23736,10, 42,40,0,0,183384,Female,Black,Not-in-family,Divorced,Private,Adm-clerical,Some-college,United-States,<=50K
23737, 23737,14, 41,60,0,0,112797,Female,White,Unmarried,Divorced,Local-gov,Prof-specialty,Masters,United-States,<=50K
23738, 23738,13, 45,50,0,0,76008,Male,White,Husband,Married-civ-spouse,Federal-gov,Exec-managerial,Bachelors,United-States,>50K
23739, 23739,12, 42,45,0,0,186909,Female,White,Wife,Married-civ-spouse,Local-gov,Exec-managerial,Assoc-acdm,United-States,>50K
23740, 23740,13, 25,40,0,0,25497,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,<=50K
23741, 23741,9, 45,40,1887,0,102771,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
23742, 23742,9, 58,40,0,15024,248841,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,HS-grad,United-States,>50K
23743, 23743,9, 39,40,0,0,30916,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23744, 23744,9, 34,40,0,0,123270,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
23745, 23745,10, 22,40,0,0,210165,Male,White,Not-in-family,Never-married,Self-emp-not-inc,Craft-repair,Some-college,United-States,<=50K
23746, 23746,9, 44,50,0,0,222596,Male,White,Not-in-family,Divorced,Private,Tech-support,HS-grad,United-States,>50K
23747, 23747,10, 53,40,0,0,188067,Female,White,Unmarried,Widowed,Self-emp-inc,Sales,Some-college,United-States,<=50K
23748, 23748,5, 27,40,0,0,250314,Male,White,Husband,Married-civ-spouse,Private,Protective-serv,9th,Guatemala,<=50K
23749, 23749,9, 60,25,0,0,205934,Female,White,Not-in-family,Separated,Private,Other-service,HS-grad,United-States,<=50K
23750, 23750,13, 46,40,0,3103,186172,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,>50K
23751, 23751,15, 56,40,0,99999,98418,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Prof-specialty,Prof-school,United-States,>50K
23752, 23752,13, 36,40,0,27828,329980,Male,White,Not-in-family,Never-married,Private,Exec-managerial,Bachelors,United-States,>50K
23753, 23753,9, 56,32,0,0,147653,Female,White,Unmarried,Divorced,Private,Adm-clerical,HS-grad,United-States,<=50K
23754, 23754,13, 29,70,1740,0,168221,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,United-States,<=50K
23755, 23755,6, 19,39,0,0,151801,Male,White,Own-child,Never-married,Private,Handlers-cleaners,10th,United-States,<=50K
23756, 23756,9, 38,40,0,0,177154,Male,White,Husband,Married-civ-spouse,Private,Other-service,HS-grad,United-States,<=50K
23757, 23757,10, 40,40,0,0,73883,Male,White,Husband,Married-civ-spouse,Federal-gov,Tech-support,Some-college,United-States,>50K
23758, 23758,12, 52,55,0,0,175714,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Assoc-acdm,United-States,>50K
23759, 23759,10, 22,40,0,0,43535,Female,White,Wife,Married-civ-spouse,Private,Exec-managerial,Some-college,United-States,<=50K
23760, 23760,9, 32,25,0,0,104509,Female,White,Not-in-family,Divorced,State-gov,Other-service,HS-grad,United-States,<=50K
23761, 23761,13, 27,40,0,0,118230,Female,White,Own-child,Never-married,Private,Exec-managerial,Bachelors,United-States,<=50K
23762, 23762,13, 25,40,0,0,152046,Female,White,Own-child,Never-married,Private,Prof-specialty,Bachelors,Guatemala,<=50K
23763, 23763,14, 36,40,0,0,52327,Male,Other,Husband,Married-civ-spouse,Private,Prof-specialty,Masters,Iran,>50K
23764, 23764,8, 22,40,0,0,218886,Male,Amer-Indian-Eskimo,Own-child,Never-married,Private,Handlers-cleaners,12th,United-States,<=50K
23765, 23765,9, 32,45,0,0,84119,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,HS-grad,United-States,<=50K
23766, 23766,13, 37,40,0,0,189674,Female,Black,Unmarried,Separated,Private,Exec-managerial,Bachelors,United-States,<=50K
23767, 23767,9, 22,54,0,0,222993,Male,White,Own-child,Never-married,Private,Prof-specialty,HS-grad,United-States,<=50K
23768, 23768,9, 29,40,0,0,47429,Female,White,Wife,Married-civ-spouse,Private,Adm-clerical,HS-grad,United-States,>50K
23769, 23769,1, 42,25,0,0,144995,Male,White,Not-in-family,Never-married,Private,Handlers-cleaners,Preschool,United-States,<=50K
23770, 23770,11, 45,38,0,0,187969,Female,White,Not-in-family,Never-married,Private,Sales,Assoc-voc,United-States,<=50K
23771, 23771,13, 33,45,0,0,288398,Female,White,Not-in-family,Divorced,Private,Adm-clerical,Bachelors,United-States,<=50K
23772, 23772,10, 39,40,0,0,114591,Female,White,Unmarried,Separated,Private,Prof-specialty,Some-college,United-States,<=50K
23773, 23773,8, 27,45,0,0,167737,Male,White,Not-in-family,Never-married,Private,Machine-op-inspct,12th,United-States,<=50K
23774, 23774,13, 53,50,0,0,248834,Female,White,Wife,Married-civ-spouse,Local-gov,Prof-specialty,Bachelors,United-States,>50K
23775, 23775,13, 30,40,0,0,165686,Female,White,Not-in-family,Never-married,Private,Other-service,Bachelors,United-States,<=50K
23776, 23776,10, 52,35,0,0,40200,Male,Black,Not-in-family,Widowed,Self-emp-not-inc,Craft-repair,Some-college,United-States,<=50K
23777, 23777,13, 43,60,0,15024,117158,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,Bachelors,United-States,>50K
23778, 23778,14, 47,35,0,0,216657,Male,White,Not-in-family,Never-married,Local-gov,Prof-specialty,Masters,United-States,>50K
23779, 23779,9, 61,40,0,0,124242,Male,Black,Husband,Married-civ-spouse,Private,Protective-serv,HS-grad,India,<=50K
23780, 23780,14, 39,40,0,0,239119,Male,Black,Not-in-family,Divorced,Local-gov,Prof-specialty,Masters,Dominican-Republic,<=50K
23781, 23781,10, 47,50,0,0,190072,Male,White,Unmarried,Divorced,Private,Sales,Some-college,United-States,<=50K
23782, 23782,9, 19,25,0,0,378114,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23783, 23783,10, 37,40,0,3464,236990,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,Some-college,United-States,<=50K
23784, 23784,9, 31,51,0,0,101761,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23785, 23785,11, 69,8,0,0,37745,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,Assoc-voc,United-States,<=50K
23786, 23786,9, 29,40,0,0,130438,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23787, 23787,10, 24,14,0,0,100605,Male,Other,Own-child,Never-married,Private,Machine-op-inspct,Some-college,United-States,<=50K
23788, 23788,9, 42,40,0,0,220776,Male,White,Unmarried,Separated,Private,Handlers-cleaners,HS-grad,Poland,<=50K
23789, 23789,13, 30,72,0,0,154950,Male,White,Husband,Married-civ-spouse,Local-gov,Protective-serv,Bachelors,United-States,>50K
23790, 23790,14, 28,80,0,0,192283,Female,White,Not-in-family,Married-spouse-absent,Private,Sales,Masters,United-States,>50K
23791, 23791,11, 27,40,0,0,210765,Male,White,Not-in-family,Never-married,Private,Handlers-cleaners,Assoc-voc,United-States,<=50K
23792, 23792,9, 53,40,0,0,147476,Female,Black,Not-in-family,Divorced,Private,Exec-managerial,HS-grad,United-States,<=50K
23793, 23793,9, 35,40,1651,0,193241,Male,White,Husband,Married-civ-spouse,State-gov,Craft-repair,HS-grad,United-States,<=50K
23794, 23794,8, 22,40,0,0,109053,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,12th,United-States,<=50K
23795, 23795,9, 25,40,0,0,265618,Male,Black,Own-child,Separated,Private,Protective-serv,HS-grad,United-States,<=50K
23796, 23796,13, 38,40,1887,0,172855,Female,Black,Wife,Married-civ-spouse,Local-gov,Prof-specialty,Bachelors,United-States,>50K
23797, 23797,13, 27,35,0,0,68848,Female,White,Unmarried,Never-married,Private,Adm-clerical,Bachelors,United-States,<=50K
23798, 23798,5, 30,37,0,0,229051,Male,White,Husband,Married-civ-spouse,Private,Other-service,9th,United-States,<=50K
23799, 23799,13, 27,50,0,0,106039,Female,White,Own-child,Divorced,Private,Prof-specialty,Bachelors,United-States,<=50K
23800, 23800,13, 25,40,0,0,112835,Male,White,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
23801, 23801,9, 32,40,0,0,283400,Female,White,Not-in-family,Never-married,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23802, 23802,6, 70,45,0,0,195739,Male,White,Unmarried,Widowed,Private,Craft-repair,10th,United-States,<=50K
23803, 23803,9, 50,40,0,0,36480,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,HS-grad,United-States,<=50K
23804, 23804,10, 40,35,0,0,303291,Female,White,Wife,Married-civ-spouse,Private,Other-service,Some-college,United-States,<=50K
23805, 23805,7, 34,55,0,0,293900,Male,Black,Not-in-family,Married-spouse-absent,Private,Craft-repair,11th,United-States,<=50K
23806, 23806,9, 57,50,0,0,165922,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,HS-grad,United-States,<=50K
23807, 23807,14, 39,32,0,0,65738,Female,White,Not-in-family,Never-married,Private,Other-service,Masters,United-States,<=50K
23808, 23808,10, 49,40,0,0,175070,Female,White,Unmarried,Divorced,Private,Other-service,Some-college,United-States,<=50K
23809, 23809,10, 43,40,0,5178,339814,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Some-college,United-States,>50K
23810, 23810,9, 26,45,0,0,150132,Female,White,Not-in-family,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
23811, 23811,10, 31,40,0,0,377374,Female,Black,Unmarried,Divorced,Private,Adm-clerical,Some-college,Japan,<=50K
23812, 23812,10, 60,50,0,0,166153,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,Some-college,United-States,<=50K
23813, 23813,14, 46,50,0,15024,110171,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Masters,United-States,>50K
23814, 23814,10, 26,55,0,7298,94477,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Some-college,United-States,>50K
23815, 23815,15, 27,40,0,0,194243,Female,White,Own-child,Never-married,Private,Prof-specialty,Prof-school,United-States,<=50K
23816, 23816,10, 31,40,0,0,106347,Female,Black,Wife,Married-civ-spouse,Private,Adm-clerical,Some-college,United-States,<=50K
23817, 23817,9, 59,50,0,0,214865,Female,White,Unmarried,Widowed,Private,Exec-managerial,HS-grad,United-States,<=50K
23818, 23818,10, 18,24,0,0,96445,Female,White,Own-child,Never-married,Private,Other-service,Some-college,United-States,<=50K
23819, 23819,10, 22,45,0,0,102632,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Some-college,United-States,<=50K
23820, 23820,12, 24,20,0,0,209034,Female,White,Own-child,Married-civ-spouse,Private,Sales,Assoc-acdm,United-States,<=50K
23821, 23821,6, 53,40,0,0,153486,Male,White,Husband,Married-civ-spouse,State-gov,Transport-moving,10th,United-States,>50K
23822, 23822,9, 43,42,0,0,144371,Male,White,Husband,Married-civ-spouse,Private,Handlers-cleaners,HS-grad,United-States,>50K
23823, 23823,10, 24,50,0,0,186213,Male,White,Husband,Married-civ-spouse,Private,Tech-support,Some-college,United-States,>50K
23824, 23824,6, 60,40,0,0,188236,Female,White,Unmarried,Widowed,Private,Tech-support,10th,United-States,<=50K
23825, 23825,9, 24,40,0,0,418405,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23826, 23826,9, 52,40,0,0,125796,Male,Black,Not-in-family,Never-married,Federal-gov,Adm-clerical,HS-grad,United-States,<=50K
23827, 23827,11, 32,99,0,0,183304,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Assoc-voc,United-States,>50K
23828, 23828,6, 34,35,0,0,329587,Female,White,Not-in-family,Separated,Private,Other-service,10th,United-States,<=50K
23829, 23829,12, 35,40,0,0,182570,Male,White,Husband,Married-civ-spouse,Local-gov,Protective-serv,Assoc-acdm,United-States,>50K
23830, 23830,5, 38,40,0,0,446654,Male,White,Not-in-family,Married-spouse-absent,Private,Handlers-cleaners,9th,Mexico,<=50K
23831, 23831,9, 34,90,0,4508,254304,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,HS-grad,United-States,<=50K
23832, 23832,15, 53,50,0,0,131258,Female,White,Not-in-family,Never-married,Local-gov,Prof-specialty,Prof-school,United-States,>50K
23833, 23833,9, 23,40,0,0,103632,Female,White,Not-in-family,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
23834, 23834,10, 40,40,0,0,241895,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,Some-college,United-States,<=50K
23835, 23835,9, 40,40,0,0,244945,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23836, 23836,9, 50,60,0,0,20795,Male,White,Husband,Married-civ-spouse,Private,Farming-fishing,HS-grad,United-States,>50K
23837, 23837,6, 17,20,0,0,347322,Female,White,Own-child,Never-married,Private,Sales,10th,United-States,<=50K
23838, 23838,13, 53,54,1876,0,103995,Female,White,Not-in-family,Divorced,Local-gov,Prof-specialty,Bachelors,United-States,<=50K
23839, 23839,13, 32,50,0,0,53206,Male,White,Not-in-family,Divorced,Private,Craft-repair,Bachelors,United-States,>50K
23840, 23840,7, 18,16,0,0,57108,Male,White,Own-child,Never-married,Private,Sales,11th,United-States,<=50K
23841, 23841,6, 62,40,0,0,177791,Female,White,Own-child,Divorced,Private,Other-service,10th,United-States,<=50K
23842, 23842,14, 45,40,0,0,33794,Male,White,Husband,Married-civ-spouse,Private,Other-service,Masters,United-States,<=50K
23843, 23843,16, 46,70,0,0,249935,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Doctorate,United-States,<=50K
23844, 23844,4, 73,40,0,0,241121,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,7th-8th,United-States,<=50K
23845, 23845,16, 64,60,0,0,98586,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Doctorate,United-States,>50K
23846, 23846,13, 26,45,0,0,181920,Female,White,Wife,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,>50K
23847, 23847,9, 23,48,0,0,434467,Male,White,Not-in-family,Never-married,Private,Sales,HS-grad,United-States,<=50K
23848, 23848,9, 30,40,0,0,113364,Male,White,Other-relative,Never-married,Private,Machine-op-inspct,HS-grad,Vietnam,<=50K
23849, 23849,10, 51,40,0,0,249706,Female,White,Unmarried,Divorced,Private,Adm-clerical,Some-college,United-States,<=50K
23850, 23850,13, 35,55,0,0,95455,Female,White,Unmarried,Divorced,Self-emp-not-inc,Exec-managerial,Bachelors,United-States,<=50K
23851, 23851,10, 39,45,0,13550,209867,Female,White,Not-in-family,Never-married,Private,Adm-clerical,Some-college,United-States,>50K
23852, 23852,14, 35,40,0,0,79586,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Self-emp-inc,Prof-specialty,Masters,India,>50K
23853, 23853,9, 41,40,0,0,289669,Female,White,Not-in-family,Widowed,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23854, 23854,10, 31,40,0,4650,347166,Male,White,Own-child,Divorced,Private,Craft-repair,Some-college,United-States,<=50K
23855, 23855,13, 40,50,0,0,53835,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
23856, 23856,15, 46,40,0,0,14878,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Prof-school,Philippines,>50K
23857, 23857,9, 31,30,0,0,266126,Female,White,Not-in-family,Never-married,Private,Other-service,HS-grad,United-States,<=50K
23858, 23858,10, 41,40,0,0,146659,Female,White,Not-in-family,Divorced,Self-emp-inc,Machine-op-inspct,Some-college,Honduras,<=50K
23859, 23859,13, 42,40,0,3137,125280,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,<=50K
23860, 23860,9, 23,40,0,0,173535,Male,White,Own-child,Never-married,Private,Sales,HS-grad,United-States,<=50K
23861, 23861,10, 49,45,0,0,280525,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,Some-college,United-States,>50K
23862, 23862,11, 53,40,0,0,479621,Male,Black,Not-in-family,Divorced,Private,Tech-support,Assoc-voc,United-States,<=50K
23863, 23863,13, 38,43,0,4787,194630,Female,White,Not-in-family,Never-married,Local-gov,Protective-serv,Bachelors,United-States,>50K
23864, 23864,12, 36,40,0,0,247600,Female,Asian-Pac-Islander,Unmarried,Divorced,Private,Exec-managerial,Assoc-acdm,Taiwan,<=50K
23865, 23865,10, 32,72,0,0,258406,Male,White,Unmarried,Never-married,Private,Craft-repair,Some-college,Mexico,<=50K
23866, 23866,7, 20,40,0,0,107746,Male,White,Other-relative,Never-married,Private,Transport-moving,11th,Guatemala,<=50K
23867, 23867,10, 22,32,0,0,229987,Female,Asian-Pac-Islander,Other-relative,Never-married,Private,Tech-support,Some-college,United-States,<=50K
23868, 23868,11, 25,40,0,0,312338,Male,Amer-Indian-Eskimo,Unmarried,Never-married,Private,Craft-repair,Assoc-voc,United-States,<=50K
23869, 23869,9, 58,40,1902,0,225394,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23870, 23870,10, 24,20,0,0,373718,Male,White,Not-in-family,Never-married,Private,Farming-fishing,Some-college,United-States,<=50K
23871, 23871,9, 48,40,0,8614,120131,Male,White,Own-child,Divorced,State-gov,Craft-repair,HS-grad,United-States,>50K
23872, 23872,2, 20,30,0,0,472789,Male,White,Not-in-family,Never-married,Private,Farming-fishing,1st-4th,El-Salvador,<=50K
23873, 23873,10, 60,40,0,0,27886,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,Some-college,United-States,>50K
23874, 23874,9, 20,30,0,0,138352,Male,White,Other-relative,Never-married,Private,Other-service,HS-grad,United-States,<=50K
23875, 23875,10, 52,45,0,0,123011,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Some-college,United-States,>50K
23876, 23876,9, 36,40,0,0,306567,Female,White,Wife,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,>50K
23877, 23877,13, 46,40,0,0,187749,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Bachelors,Philippines,>50K
23878, 23878,7, 22,25,0,0,260594,Female,White,Unmarried,Never-married,Private,Sales,11th,United-States,<=50K
23879, 23879,10, 19,35,0,0,236879,Female,White,Own-child,Never-married,Private,Exec-managerial,Some-college,United-States,<=50K
23880, 23880,9, 37,40,0,0,186808,Male,White,Unmarried,Never-married,Private,Sales,HS-grad,United-States,<=50K
23881, 23881,11, 30,40,0,0,373213,Female,White,Not-in-family,Divorced,Private,Sales,Assoc-voc,United-States,>50K
23882, 23882,12, 44,25,0,0,187629,Male,White,Not-in-family,Never-married,Private,Craft-repair,Assoc-acdm,United-States,<=50K
23883, 23883,9, 22,45,0,0,305781,Male,White,Not-in-family,Never-married,Private,Sales,HS-grad,Canada,<=50K
23884, 23884,13, 31,50,0,3908,256362,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,Bachelors,United-States,<=50K
23885, 23885,7, 17,40,0,0,239947,Male,White,Own-child,Never-married,Private,Adm-clerical,11th,United-States,<=50K
23886, 23886,9, 21,40,0,0,349041,Male,White,Not-in-family,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
23887, 23887,14, 67,40,0,0,105252,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Masters,United-States,>50K
23888, 23888,4, 46,40,0,0,182715,Male,White,Not-in-family,Divorced,Private,Exec-managerial,7th-8th,United-States,<=50K
23889, 23889,9, 29,50,0,0,166210,Male,White,Own-child,Divorced,Private,Handlers-cleaners,HS-grad,United-States,<=50K
